profile,question,expected_chunk_id,expected_title,first_relevant_rank,reciprocal_rank,average_precision,latency_ms,relevant_total,top1_chunk_id,top1_title,top1_score,unique_pages_at_max_k,best_relevant_score,best_non_relevant_score,score_margin,hit@1,precision@1,recall@1,ndcg@1,relevant_chunks@1,unique_pages@1,hit@3,precision@3,recall@3,ndcg@3,relevant_chunks@3,unique_pages@3,hit@5,precision@5,recall@5,ndcg@5,relevant_chunks@5,unique_pages@5,hit@10,precision@10,recall@10,ndcg@10,relevant_chunks@10,unique_pages@10,hit@20,precision@20,recall@20,ndcg@20,relevant_chunks@20,unique_pages@20
hybrid,При каком условии относительно ТАП доступно формирование СЭМД и как отправить в РЭМД эпикриз по законченному амбулаторному случаю?,782,"Правильное оформление и отправка СЭМД: СЭМД (92)""Эпикриз по законченному случаю амбулаторный""",2,0.5,0.5,844.0994480000086,1,781,"Правильное оформление и отправка СЭМД: СЭМД (92)""Эпикриз по законченному случаю амбулаторный""",0.030909571655208884,14,0.030883130618720254,0.030909571655208884,-2.6441036488630137e-05,0.0,0.0,0.0,0.0,0,1,1.0,0.3333333333333333,1.0,0.6309297535714575,1,2,1.0,0.2,1.0,0.6309297535714575,1,4,1.0,0.1,1.0,0.6309297535714575,1,7,1.0,0.05,1.0,0.6309297535714575,1,14
hybrid,"Как в блоке «Поступление» меняется перечень обязательных полей в зависимости от типа госпитализации (планово, экстренно, неотложно)?",345,WEB Стационар: Приемный покой,1,1.0,1.0,837.423943999994,1,345,Стационар: Приемный покой,0.03114754098360656,9,0.03114754098360656,0.030645161290322583,0.0005023796932839761,1.0,1.0,1.0,1.0,1,1,1.0,0.3333333333333333,1.0,1.0,1,3,1.0,0.2,1.0,1.0,1,5,1.0,0.1,1.0,1.0,1,8,1.0,0.05,1.0,1.0,1,9
hybrid,Из каких вкладок состоит окно «Листок нетрудоспособности» и для чего используется кнопка получения пула номеров из ФСС при оформлении первичного ЛН?,95,WEB Поликлиника: Лист нетрудоспособности,1,1.0,1.0,831.9882330000041,1,95,Поликлиника: Лист нетрудоспособности,0.03114754098360656,10,0.03114754098360656,0.030645161290322583,0.0005023796932839761,1.0,1.0,1.0,1.0,1,1,1.0,0.3333333333333333,1.0,1.0,1,1,1.0,0.2,1.0,1.0,1,1,1.0,0.1,1.0,1.0,1,2,1.0,0.05,1.0,1.0,1,10
hybrid,Где в системе находятся личные настройки пользователя и как добавить или сбросить настройку до значения по умолчанию для врача?,390,Администрирование МИС: Отчеты настройки и прочее,1,1.0,1.0,806.7129249999994,1,390,Администрирование МИС: Отчеты настройки и прочее,0.03114754098360656,13,0.03114754098360656,0.0304147465437788,0.0007327944398277594,1.0,1.0,1.0,1.0,1,1,1.0,0.3333333333333333,1.0,1.0,1,2,1.0,0.2,1.0,1.0,1,4,1.0,0.1,1.0,1.0,1,5,1.0,0.05,1.0,1.0,1,13
hybrid,Какие сведения отображаются во вкладке листков нетрудоспособности в ТАП/МКСБ и как создать новый электронный листок нетрудоспособности?,100,WEB Поликлиника: Лист нетрудоспособности,2,0.5,0.5,821.4695390000202,1,93,Поликлиника: Лист нетрудоспособности,0.030645161290322583,7,0.030239596469104665,0.030645161290322583,-0.0004055648212179172,0.0,0.0,0.0,0.0,0,1,1.0,0.3333333333333333,1.0,0.6309297535714575,1,1,1.0,0.2,1.0,0.6309297535714575,1,1,1.0,0.1,1.0,0.6309297535714575,1,2,1.0,0.05,1.0,0.6309297535714575,1,7
hybrid,Какие коды медицинских шаблонов АВ перечислены в инструкции и где в интерфейсе их искать?,368,WEB Стационар: Формы приказа 530н: Работа с шаблонами осмотров АВ,6,0.16666666666666666,0.16666666666666666,855.5366120000087,1,367,Стационар: Формы приказа 530н: Работа с шаблонами осмотров АВ,0.030138713745271124,11,0.01639344262295082,0.030138713745271124,-0.013745271122320303,0.0,0.0,0.0,0.0,0,1,0.0,0.0,0.0,0.0,0,1,0.0,0.0,0.0,0.0,0,1,1.0,0.1,1.0,0.3562071871080222,1,2,1.0,0.05,1.0,0.3562071871080222,1,11
hybrid,"Что делать, если при сохранении МКСБ появляется сообщение об ошибке «Проверьте правильность заполнения формы»?",353,WEB Стационар: Приемный покой,1,1.0,1.0,832.4708730000054,1,353,Стационар: Приемный покой,0.03114754098360656,9,0.03114754098360656,0.024674446135633347,0.006473094847973211,1.0,1.0,1.0,1.0,1,1,1.0,0.3333333333333333,1.0,1.0,1,2,1.0,0.2,1.0,1.0,1,3,1.0,0.1,1.0,1.0,1,3,1.0,0.05,1.0,1.0,1,9
full,Какие данные в МКАБ пациента должны быть заполнены для успешного формирования СЭМД «Медицинское заключение по результатам предварительного (периодического) медицинского осмотра (обследования)»?,655,"Правильное оформление и отправка СЭМД: СЭМД (194)""Медицинское заключение по результатам предварительного (периодического) медицинского осмотра (обследования)""",1,1.0,1.0,15317.763259999992,1,655,"Правильное оформление и отправка СЭМД: СЭМД (194)""Медицинское заключение по результатам предварительного (периодического) медицинского осмотра (обследования)""",100.0,3,100.0,98.0,2.0,1.0,1.0,1.0,1.0,1,1,1.0,0.3333333333333333,1.0,1.0,1,2,1.0,0.2,1.0,1.0,1,2,1.0,0.1,1.0,1.0,1,3,1.0,0.05,1.0,1.0,1,3
full,Что происходит при снятии флажка у блока «Слуховой паспорт» в шаблоне осмотра отоларинголога и как вводятся результаты исследований?,115,"WEB Поликлиника: Работа с шаблонами: Шаблон ""Осмотр отоларинголога (20)""",1,1.0,1.0,12030.624407000005,1,115,"Поликлиника: Работа с шаблонами: Шаблон ""Осмотр отоларинголога (20)""",95.0,11,95.0,80.0,15.0,1.0,1.0,1.0,1.0,1,1,1.0,0.3333333333333333,1.0,1.0,1,2,1.0,0.2,1.0,1.0,1,2,1.0,0.1,1.0,1.0,1,5,1.0,0.05,1.0,1.0,1,11
full,Что открывается пользователю при работе с медицинскими записями после выбора соответствующего действия?,26,WEB Поликлиника: Врач поликлиники,,0.0,0.0,12153.850159000001,1,321,Стационар: Медсестра отделения,95.0,10,,95.0,,0.0,0.0,0.0,0.0,0,1,0.0,0.0,0.0,0.0,0,3,0.0,0.0,0.0,0.0,0,4,0.0,0.0,0.0,0.0,0,6,0.0,0.0,0.0,0.0,0,10
full,"Что нужно сделать после заполнения формы с результатами медосмотра, чтобы СЭМД был подписан и отправлен в РЭМД?",760,"Правильное оформление и отправка СЭМД: СЭМД (63)""Медицинское заключение об отсутствии медицинских противопоказаний к владению оружием""",,0.0,0.0,15380.850956999979,1,694,"Правильное оформление и отправка СЭМД: СЭМД (204)""Медицинское заключение""",100.0,5,,100.0,,0.0,0.0,0.0,0.0,0,1,0.0,0.0,0.0,0.0,0,1,0.0,0.0,0.0,0.0,0,2,0.0,0.0,0.0,0.0,0,2,0.0,0.0,0.0,0.0,0,5
full,Как оформить перевод пациента в реанимацию и как закрыть реанимационный период в МКСБ?,282,WEB Стационар: Врач стационара,1,1.0,1.0,12325.674819,1,282,Стационар: Врач стационара,100.0,12,100.0,0.07996794758972023,99.92003205241028,1.0,1.0,1.0,1.0,1,1,1.0,0.3333333333333333,1.0,1.0,1,3,1.0,0.2,1.0,1.0,1,3,1.0,0.1,1.0,1.0,1,6,1.0,0.05,1.0,1.0,1,12
full,Как в модуле электронного родового сертификата перейти к отчётам и сформировать файл отчёта за период?,251,WEB Родовспоможение: Родовые сертификаты,1,1.0,1.0,12142.707934000015,1,251,Родовспоможение: Родовые сертификаты,98.0,6,98.0,70.0,28.0,1.0,1.0,1.0,1.0,1,1,1.0,0.3333333333333333,1.0,1.0,1,3,1.0,0.2,1.0,1.0,1,3,1.0,0.1,1.0,1.0,1,3,1.0,0.05,1.0,1.0,1,6
full,При каких условиях можно добавить сведения о посещении в ЭРС и какие ограничения действуют для полей «Срок беременности» и «Дата следующего посещения»?,229,WEB Родовспоможение: Родовые сертификаты,1,1.0,1.0,12387.519363999985,1,229,Родовспоможение: Родовые сертификаты,100.0,7,100.0,95.0,5.0,1.0,1.0,1.0,1.0,1,1,1.0,0.3333333333333333,1.0,1.0,1,1,1.0,0.2,1.0,1.0,1,2,1.0,0.1,1.0,1.0,1,4,1.0,0.05,1.0,1.0,1,7
full,Какие требования предъявляются к датам оказания услуги в ТАП и к порядку отражения первичного и повторного приёма?,143,WEB Поликлиника: Формирование ТАП для статистов,1,1.0,1.0,12352.720244000011,1,143,Поликлиника: Формирование ТАП для статистов,95.0,8,95.0,85.0,10.0,1.0,1.0,1.0,1.0,1,1,1.0,0.3333333333333333,1.0,1.0,1,2,1.0,0.2,1.0,1.0,1,4,1.0,0.1,1.0,1.0,1,4,1.0,0.05,1.0,1.0,1,8
full,"Как распечатать водительскую справку после того, как карта мероприятий подписана и стала недоступна для редактирования?",755,"Правильное оформление и отправка СЭМД: СЭМД (4)""Медицинская справка о допуске к управлению транспортными средствами""""",1,1.0,1.0,11986.222994999991,1,755,"Правильное оформление и отправка СЭМД: СЭМД (4)""Медицинская справка о допуске к управлению транспортными средствами""""",95.0,12,95.0,90.0,5.0,1.0,1.0,1.0,1.0,1,1,1.0,0.3333333333333333,1.0,1.0,1,3,1.0,0.2,1.0,1.0,1,5,1.0,0.1,1.0,1.0,1,6,1.0,0.05,1.0,1.0,1,12
full,Где просматривать статистику по открытым и закрытым талонам амбулаторного пациента и какие фильтры при этом доступны?,105,"WEB Поликлиника: Просмотр статистических данных по ""Случаям лечения""",1,1.0,1.0,11441.864774999998,1,105,"Поликлиника: Просмотр статистических данных по ""Случаям лечения""",98.0,9,98.0,92.0,6.0,1.0,1.0,1.0,1.0,1,1,1.0,0.3333333333333333,1.0,1.0,1,3,1.0,0.2,1.0,1.0,1,5,1.0,0.1,1.0,1.0,1,8,1.0,0.05,1.0,1.0,1,9
full,"Как открепить прикреплённый файл, в каких форматах доступна печать документа и как распечатать справку «Медицинское заключение»?",693,"Правильное оформление и отправка СЭМД: СЭМД (204)""Медицинское заключение""",2,0.5,0.5,13286.492952000004,1,686,"Правильное оформление и отправка СЭМД: СЭМД (204)""Медицинское заключение""",95.0,4,95.0,95.0,0.0,0.0,0.0,0.0,0.0,0,1,1.0,0.3333333333333333,1.0,0.6309297535714575,1,1,1.0,0.2,1.0,0.6309297535714575,1,1,1.0,0.1,1.0,0.6309297535714575,1,1,1.0,0.05,1.0,0.6309297535714575,1,4
full,"Что такое карта мероприятий, как с ней работать и что оформляется на заключительном мероприятии у терапевта или врача общей практики?",759,"Правильное оформление и отправка СЭМД: СЭМД (63)""Медицинское заключение об отсутствии медицинских противопоказаний к владению оружием""",1,1.0,1.0,15131.390269999996,1,759,"Правильное оформление и отправка СЭМД: СЭМД (63)""Медицинское заключение об отсутствии медицинских противопоказаний к владению оружием""",95.0,9,95.0,92.0,3.0,1.0,1.0,1.0,1.0,1,1,1.0,0.3333333333333333,1.0,1.0,1,3,1.0,0.2,1.0,1.0,1,5,1.0,0.1,1.0,1.0,1,6,1.0,0.05,1.0,1.0,1,9
full,"Как сформировать, подписать и отправить в РЭМД СЭМД «Медицинское заключение о допуске к выполнению работ на высоте» (редакция 1)?",559,"Правильное оформление и отправка СЭМД: СЭМД (101)""Медицинское заключение о допуске к выполнению работ на высоте верхолазных работ работ связанных с подъемом на высоту а также по обслуживанию подъемных сооружений""",1,1.0,1.0,14497.820198,1,559,"Правильное оформление и отправка СЭМД: СЭМД (101)""Медицинское заключение о допуске к выполнению работ на высоте верхолазных работ работ связанных с подъемом на высоту а также по обслуживанию подъемных сооружений""",100.0,7,100.0,95.0,5.0,1.0,1.0,1.0,1.0,1,1,1.0,0.3333333333333333,1.0,1.0,1,2,1.0,0.2,1.0,1.0,1,2,1.0,0.1,1.0,1.0,1,3,1.0,0.05,1.0,1.0,1,7
full,Какой структурированный электронный медицинский документ можно сформировать и отправить в отчётных формах по иммунопрофилактике в описанном блоке?,90,WEB Поликлиника: Иммунопрофилактика,1,1.0,1.0,12499.002626999982,1,90,Поликлиника: Иммунопрофилактика,100.0,8,100.0,95.0,5.0,1.0,1.0,1.0,1.0,1,1,1.0,0.3333333333333333,1.0,1.0,1,2,1.0,0.2,1.0,1.0,1,2,1.0,0.1,1.0,1.0,1,5,1.0,0.05,1.0,1.0,1,8
full,Какие системные настройки в разделе администрирования должен проверить или установить администратор перед работой с рецептами?,605,"Правильное оформление и отправка СЭМД: СЭМД (148)""Рецепт на лекарственный препарат (CDA)""",1,1.0,1.0,18864.044408999973,1,605,"Правильное оформление и отправка СЭМД: СЭМД (148)""Рецепт на лекарственный препарат (CDA)""",98.0,12,98.0,95.0,3.0,1.0,1.0,1.0,1.0,1,1,1.0,0.3333333333333333,1.0,1.0,1,3,1.0,0.2,1.0,1.0,1,3,1.0,0.1,1.0,1.0,1,5,1.0,0.05,1.0,1.0,1,12
full,"Как оформить электронное свидетельство о рождении (галочки по пунктам СР), подтянуть данные из МКАБ и что делать со «старым» или ручным адресом при регистрации?",433,Демография: Свидетельство о рождении,1,1.0,1.0,21939.597734000017,1,433,Демография: Свидетельство о рождении,95.0,8,95.0,85.0,10.0,1.0,1.0,1.0,1.0,1,1,1.0,0.3333333333333333,1.0,1.0,1,3,1.0,0.2,1.0,1.0,1,3,1.0,0.1,1.0,1.0,1,5,1.0,0.05,1.0,1.0,1,8
full,Куда попадает информация после записи пациента на приём и как вернуться в шаблон осмотра врача 2.0?,33,WEB Поликлиника: Врач поликлиники,1,1.0,1.0,15599.679981000008,1,33,Поликлиника: Врач поликлиники,95.0,10,95.0,70.0,25.0,1.0,1.0,1.0,1.0,1,1,1.0,0.3333333333333333,1.0,1.0,1,1,1.0,0.2,1.0,1.0,1,2,1.0,0.1,1.0,1.0,1,4,1.0,0.05,1.0,1.0,1,10
full,Как в шаблоне №200 МЗ добавить в медицинскую запись результаты ранее проведённых исследований?,31,WEB Поликлиника: Врач поликлиники,1,1.0,1.0,13564.875890000054,1,31,Поликлиника: Врач поликлиники,95.0,8,95.0,85.0,10.0,1.0,1.0,1.0,1.0,1,1,1.0,0.3333333333333333,1.0,1.0,1,3,1.0,0.2,1.0,1.0,1,5,1.0,0.1,1.0,1.0,1,6,1.0,0.05,1.0,1.0,1,8
full,Какая информация заполняется на вкладке «Дополнительная информация» листка нетрудоспособности в части освидетельствования в бюро МСЭ?,96,WEB Поликлиника: Лист нетрудоспособности,1,1.0,1.0,12821.436986000037,1,96,Поликлиника: Лист нетрудоспособности,100.0,5,100.0,85.0,15.0,1.0,1.0,1.0,1.0,1,1,1.0,0.3333333333333333,1.0,1.0,1,2,1.0,0.2,1.0,1.0,1,2,1.0,0.1,1.0,1.0,1,2,1.0,0.05,1.0,1.0,1,5
full,"Что необходимо сделать, чтобы открыть и сохранить карту беременной, и как затем распечатать нужную форму?",224,WEB Родовспоможение: Карта беременной,1,1.0,1.0,11094.833056000027,1,224,Родовспоможение: Карта беременной,95.0,10,95.0,80.0,15.0,1.0,1.0,1.0,1.0,1,1,1.0,0.3333333333333333,1.0,1.0,1,3,1.0,0.2,1.0,1.0,1,4,1.0,0.1,1.0,1.0,1,5,1.0,0.05,1.0,1.0,1,10
full,Что отображается при нажатии на область с именем пользователя в правом верхнем углу экрана модуля родовых сертификатов?,239,WEB Родовспоможение: Родовые сертификаты,1,1.0,1.0,10936.982446999991,1,239,Родовспоможение: Родовые сертификаты,100.0,1,100.0,0.06973050101293439,99.93026949898706,1.0,1.0,1.0,1.0,1,1,1.0,0.3333333333333333,1.0,1.0,1,1,1.0,0.2,1.0,1.0,1,1,1.0,0.1,1.0,1.0,1,1,1.0,0.05,1.0,1.0,1,1
full,Как проставляется дата в отчёте ведомости №39 и что учитывается в графе 2 «всего» по посещениям?,518,Отчеты и работа с ними: №39 - Ведомость учета врачебных посещений в амбулаторно-поликлинических учреждениях на дому,1,1.0,1.0,11623.982764999993,1,518,Отчеты и работа с ними: №39 - Ведомость учета врачебных посещений в амбулаторно-поликлинических учреждениях на дому,95.0,3,95.0,85.0,10.0,1.0,1.0,1.0,1.0,1,1,1.0,0.3333333333333333,1.0,1.0,1,1,1.0,0.2,1.0,1.0,1,1,1.0,0.1,1.0,1.0,1,2,1.0,0.05,1.0,1.0,1,3
full,Какие действия на нижней панели доступны после заполнения направления на санаторно-курортное лечение и чем отличаются «Сохранить» и «Подписать и отправить»?,617,"Правильное оформление и отправка СЭМД: СЭМД (151)""Справка для получения путевки на санаторно-курортное лечение""",1,1.0,1.0,12740.361537000012,1,617,"Правильное оформление и отправка СЭМД: СЭМД (151)""Справка для получения путевки на санаторно-курортное лечение""",95.0,7,95.0,90.0,5.0,1.0,1.0,1.0,1.0,1,1,1.0,0.3333333333333333,1.0,1.0,1,3,1.0,0.2,1.0,1.0,1,4,1.0,0.1,1.0,1.0,1,5,1.0,0.05,1.0,1.0,1,7
full,Как перенести в текущую медицинскую запись данные из предыдущей записи того же или предыдущего случая лечения в шаблоне 2.0?,28,WEB Поликлиника: Врач поликлиники,1,1.0,1.0,13340.593377999994,1,28,Поликлиника: Врач поликлиники,95.0,12,95.0,90.0,5.0,1.0,1.0,1.0,1.0,1,1,1.0,0.3333333333333333,1.0,1.0,1,3,1.0,0.2,1.0,1.0,1,3,1.0,0.1,1.0,1.0,1,6,1.0,0.05,1.0,1.0,1,12
full,При каких условиях по основному диагнозу и статусу направления можно сформировать СЭМД «Протокол инструментального исследования» и как отправить его через «Печать/ЭМД»?,575,"Правильное оформление и отправка СЭМД: СЭМД (110)""Протокол инструментального исследования""",1,1.0,1.0,12668.987103999996,1,575,"Правильное оформление и отправка СЭМД: СЭМД (110)""Протокол инструментального исследования""",100.0,7,100.0,95.0,5.0,1.0,1.0,1.0,1.0,1,1,1.0,0.3333333333333333,1.0,1.0,1,1,1.0,0.2,1.0,1.0,1,1,1.0,0.1,1.0,1.0,1,3,1.0,0.05,1.0,1.0,1,7
full,"Как заполнить обязательные поля «Телефон» и «E-mail», если представитель отказывается сообщать номер или электронную почту?",204,WEB Регистратура: Создание и редактирование МКАБ,1,1.0,1.0,10517.723707999949,1,204,Регистратура: Создание и редактирование МКАБ,100.0,13,100.0,0.06479669559351235,99.93520330440649,1.0,1.0,1.0,1.0,1,1,1.0,0.3333333333333333,1.0,1.0,1,3,1.0,0.2,1.0,1.0,1,4,1.0,0.1,1.0,1.0,1,6,1.0,0.05,1.0,1.0,1,13
full,Какие поля описываются на вкладке регистрации поступления тела в патолого-анатомическое отделение?,734,"Правильное оформление и отправка СЭМД: СЭМД (242)""Протокол патолого-анатомического вскрытия (CDA) Редакция 2""",1,1.0,1.0,12584.003839000048,1,734,"Правильное оформление и отправка СЭМД: СЭМД (242)""Протокол патолого-анатомического вскрытия (CDA) Редакция 2""",95.0,11,95.0,80.0,15.0,1.0,1.0,1.0,1.0,1,1,1.0,0.3333333333333333,1.0,1.0,1,2,1.0,0.2,1.0,1.0,1,3,1.0,0.1,1.0,1.0,1,4,1.0,0.05,1.0,1.0,1,11
full,Где можно ознакомиться с обязательными требованиями и порядком формирования СЭМД медицинского заключения по результатам медосмотра работника для подсистемы ЭЛМК?,666,"Правильное оформление и отправка СЭМД: СЭМД (194)""Медицинское заключение по результатам предварительного (периодического) медицинского осмотра (обследования)""",1,1.0,1.0,14393.633947000013,1,666,"Правильное оформление и отправка СЭМД: СЭМД (194)""Медицинское заключение по результатам предварительного (периодического) медицинского осмотра (обследования)""",95.0,4,95.0,92.0,3.0,1.0,1.0,1.0,1.0,1,1,1.0,0.3333333333333333,1.0,1.0,1,2,1.0,0.2,1.0,1.0,1,2,1.0,0.1,1.0,1.0,1,2,1.0,0.05,1.0,1.0,1,4
full,Какие условия по стадированию ЗНО и медицинским записям должны быть выполнены перед формированием и отправкой СЭМД «Протокол на случай выявления у больного запущенной формы ЗНО»?,719,"Правильное оформление и отправка СЭМД: СЭМД (211)""Протокол на случай выявления у больного запущенной формы ЗНО""",1,1.0,1.0,14559.841684999923,1,719,"Правильное оформление и отправка СЭМД: СЭМД (211)""Протокол на случай выявления у больного запущенной формы ЗНО""",100.0,11,100.0,95.0,5.0,1.0,1.0,1.0,1.0,1,1,1.0,0.3333333333333333,1.0,1.0,1,2,1.0,0.2,1.0,1.0,1,4,1.0,0.1,1.0,1.0,1,7,1.0,0.05,1.0,1.0,1,11
full,Как из МКСБ или случая лечения перейти к решению врачебной комиссии и сформировать СЭМД «Выписка из протокола врачебной комиссии»?,430,Врачебная комиссия от направления до решения,1,1.0,1.0,13551.487226000063,1,430,Врачебная комиссия от направления до решения,95.0,13,95.0,92.0,3.0,1.0,1.0,1.0,1.0,1,1,1.0,0.3333333333333333,1.0,1.0,1,3,1.0,0.2,1.0,1.0,1,4,1.0,0.1,1.0,1.0,1,6,1.0,0.05,1.0,1.0,1,13
full,"Какая роль нужна для оформления родового сертификата, как создать договор со СФР и с какой недели беременности выдаётся электронный родовой сертификат?",226,WEB Родовспоможение: Родовые сертификаты,1,1.0,1.0,22409.602156000004,1,226,Родовспоможение: Родовые сертификаты,95.0,1,95.0,80.0,15.0,1.0,1.0,1.0,1.0,1,1,1.0,0.3333333333333333,1.0,1.0,1,1,1.0,0.2,1.0,1.0,1,1,1.0,0.1,1.0,1.0,1,1,1.0,0.05,1.0,1.0,1,1
full,Как через журнал направлений внести результаты исследования с помощью шаблона «Протокол инструментального исследования» и отправить его в региональное хранилище?,460,Лабораторно-диагностические исследования,1,1.0,1.0,13517.178649000016,1,460,Лабораторно-диагностические исследования,95.0,8,95.0,92.0,3.0,1.0,1.0,1.0,1.0,1,1,1.0,0.3333333333333333,1.0,1.0,1,2,1.0,0.2,1.0,1.0,1,3,1.0,0.1,1.0,1.0,1,3,1.0,0.05,1.0,1.0,1,8
full,Что требуется выполнить прежде чем начать работу с выпиской льготных и коммерческих рецептов?,604,"Правильное оформление и отправка СЭМД: СЭМД (148)""Рецепт на лекарственный препарат (CDA)""",1,1.0,1.0,12261.091838000084,1,604,"Правильное оформление и отправка СЭМД: СЭМД (148)""Рецепт на лекарственный препарат (CDA)""",95.0,7,95.0,85.0,10.0,1.0,1.0,1.0,1.0,1,1,1.0,0.3333333333333333,1.0,1.0,1,2,1.0,0.2,1.0,1.0,1,2,1.0,0.1,1.0,1.0,1,3,1.0,0.05,1.0,1.0,1,7
full,Как в стационаре создать направление на исследования и чем отличается сохранение черновика от подписания направления?,285,WEB Стационар: Врач стационара,1,1.0,1.0,12806.204739999997,1,285,Стационар: Врач стационара,95.0,9,95.0,90.0,5.0,1.0,1.0,1.0,1.0,1,1,1.0,0.3333333333333333,1.0,1.0,1,3,1.0,0.2,1.0,1.0,1,5,1.0,0.1,1.0,1.0,1,7,1.0,0.05,1.0,1.0,1,9
full,Как формируются поля «Номер карты» и «Дата карты» при работе с картой профилактических осмотров (ПФО)?,829,Работа кабинета ПФО,1,1.0,1.0,11046.393249000062,1,829,Работа кабинета ПФО,100.0,10,100.0,95.0,5.0,1.0,1.0,1.0,1.0,1,1,1.0,0.3333333333333333,1.0,1.0,1,2,1.0,0.2,1.0,1.0,1,3,1.0,0.1,1.0,1.0,1,4,1.0,0.05,1.0,1.0,1,10
full,Как врачу в личном кабинете открыть карту медицинских обследований и при каком проценте выполнения комиссии терапевт может дать заключение по диспансеризации?,7,WEB Диспансеризация,1,1.0,1.0,11992.498528999931,1,7,Диспансеризация,100.0,11,100.0,100.0,0.0,1.0,1.0,1.0,1.0,1,1,1.0,0.3333333333333333,1.0,1.0,1,2,1.0,0.2,1.0,1.0,1,2,1.0,0.1,1.0,1.0,1,5,1.0,0.05,1.0,1.0,1,11
full,Как получить печатную форму медицинской справки о состоянии здоровья ребёнка для организации отдыха детей?,778,"Правильное оформление и отправка СЭМД: СЭМД (87)""Медицинская справка о состоянии здоровья ребенка отъезжающего в организацию отдыха детей и их оздоровления""""",1,1.0,1.0,14793.970282999908,1,778,"Правильное оформление и отправка СЭМД: СЭМД (87)""Медицинская справка о состоянии здоровья ребенка отъезжающего в организацию отдыха детей и их оздоровления""""",95.0,9,95.0,90.0,5.0,1.0,1.0,1.0,1.0,1,1,1.0,0.3333333333333333,1.0,1.0,1,2,1.0,0.2,1.0,1.0,1,4,1.0,0.1,1.0,1.0,1,5,1.0,0.05,1.0,1.0,1,9
full,Что происходит после заполнения карты ПФО при нажатии «Предварительный просмотр» и какие дальнейшие действия с документом доступны после подписания?,826,Работа кабинета ПФО,1,1.0,1.0,12652.051607999965,1,826,Работа кабинета ПФО,95.0,8,95.0,80.0,15.0,1.0,1.0,1.0,1.0,1,1,1.0,0.3333333333333333,1.0,1.0,1,2,1.0,0.2,1.0,1.0,1,2,1.0,0.1,1.0,1.0,1,2,1.0,0.05,1.0,1.0,1,8
full,Как в синей версии МКАБ добавить участки прикрепления пациента?,164,WEB Регистратура: Работа с МКАБ в синей версии,3,0.3333333333333333,0.3333333333333333,12140.51934500003,1,203,Регистратура: Создание и редактирование МКАБ,95.0,3,80.0,95.0,-15.0,0.0,0.0,0.0,0.0,0,1,1.0,0.3333333333333333,1.0,0.5,1,2,1.0,0.2,1.0,0.5,1,3,1.0,0.1,1.0,0.5,1,3,1.0,0.05,1.0,0.5,1,3
full,Какие признаки обязательно выставить для формирования СЭМД талона №2 и при каких значениях поля «Категория льготы» становится доступен признак «Направлен к месту лечения»?,715,"Правильное оформление и отправка СЭМД: СЭМД (210)""Талон № 2 на получение специальных талонов (именных направлений) на проезд к месту лечения для получения медицинской помощи""",5,0.2,0.2,13825.181004999991,1,714,"Правильное оформление и отправка СЭМД: СЭМД (210)""Талон № 2 на получение специальных талонов (именных направлений) на проезд к месту лечения для получения медицинской помощи""",95.0,10,0.08536015896671634,95.0,-94.91463984103328,0.0,0.0,0.0,0.0,0,1,0.0,0.0,0.0,0.0,0,3,1.0,0.2,1.0,0.38685280723454163,1,3,1.0,0.1,1.0,0.38685280723454163,1,6,1.0,0.05,1.0,0.38685280723454163,1,10
full,Какими способами можно оформить согласие пациента при госпитализации и как добавить согласие через раздел «Согласия»?,349,WEB Стационар: Приемный покой,1,1.0,1.0,12493.372608000072,1,349,Стационар: Приемный покой,100.0,14,100.0,95.0,5.0,1.0,1.0,1.0,1.0,1,1,1.0,0.3333333333333333,1.0,1.0,1,3,1.0,0.2,1.0,1.0,1,5,1.0,0.1,1.0,1.0,1,8,1.0,0.05,1.0,1.0,1,14
full,Как начать редактирование персональных данных пациента и сколько основных подразделов доступно при редактировании?,160,WEB Регистратура: Работа с МКАБ в синей версии,1,1.0,1.0,11081.199115000003,1,160,Регистратура: Работа с МКАБ в синей версии,95.0,12,95.0,95.0,0.0,1.0,1.0,1.0,1.0,1,1,1.0,0.3333333333333333,1.0,1.0,1,2,1.0,0.2,1.0,1.0,1,4,1.0,0.1,1.0,1.0,1,8,1.0,0.05,1.0,1.0,1,12
full,Кто и при каких условиях может заполнять раздел «Степени и факторы риска» в карте беременной и как связаны между собой анкеты шкалы Радзинского?,221,WEB Родовспоможение: Карта беременной,1,1.0,1.0,11149.979551,1,221,Родовспоможение: Карта беременной,95.0,9,95.0,75.0,20.0,1.0,1.0,1.0,1.0,1,1,1.0,0.3333333333333333,1.0,1.0,1,3,1.0,0.2,1.0,1.0,1,5,1.0,0.1,1.0,1.0,1,6,1.0,0.05,1.0,1.0,1,9
full,При каком условии относительно ТАП доступно формирование СЭМД и как отправить в РЭМД эпикриз по законченному амбулаторному случаю?,782,"Правильное оформление и отправка СЭМД: СЭМД (92)""Эпикриз по законченному случаю амбулаторный""",2,0.5,0.5,13473.527966999995,1,781,"Правильное оформление и отправка СЭМД: СЭМД (92)""Эпикриз по законченному случаю амбулаторный""",95.0,13,90.0,95.0,-5.0,0.0,0.0,0.0,0.0,0,1,1.0,0.3333333333333333,1.0,0.6309297535714575,1,2,1.0,0.2,1.0,0.6309297535714575,1,4,1.0,0.1,1.0,0.6309297535714575,1,7,1.0,0.05,1.0,0.6309297535714575,1,13
